,material_id,elasticity.G_VRH predicted,elasticity.G_VRH
283,mp-640266,58.25,42.0
645,mp-5564,39.88490394329353,42.0
1162,mp-2729,51.642166519503405,42.0
962,mp-557680,42.938646534832344,42.0
2417,mp-3488,61.51163345409297,42.0
2254,mp-560203,41.0,42.0
2207,mp-504974,68.93702609174238,42.0
2013,mp-999298,35.13172447613781,42.0
1184,mp-11025,36.997825770775016,42.0
233,mp-28017,53.0449717412048,42.0
2311,mp-850062,52.0,42.0
788,mp-349,39.48560490706047,42.0
489,mp-754158,37.0,42.0
2078,mp-865663,41.051869392726616,42.0
1597,mp-977184,59.24477397572992,42.0
994,mp-8276,32.198536583509444,43.0
2003,mp-5015,62.02772564919588,43.0
1163,mp-865929,40.08002832187304,43.0
2249,mp-19724,24.05600870340277,43.0
1998,mp-7823,12.0,43.0
468,mp-11157,34.076614712128126,43.0
1093,mp-560399,42.0,43.0
550,mp-19886,36.19035598090282,43.0
547,mp-867870,37.44084295407988,43.0
1016,mp-20385,8.805614672564193,43.0
1761,mp-1009657,57.60116956250387,43.0
2268,mp-4633,52.65742362207327,43.0
1641,mp-3255,43.5,43.0
820,mp-5380,33.97693052682874,43.0
2114,mp-16720,58.0,43.0
914,mp-7112,35.39981722952032,43.0
1307,mp-3289,50.474049035140645,43.0
151,mp-753799,40.714885176691105,43.0
917,mp-11304,17.16778614679944,43.0
1282,mp-18905,44.0,44.0
851,mp-4711,30.966286954820667,44.0
1748,mp-1018149,28.85202280296075,44.0
800,mp-7938,26.483014393969412,44.0
1125,mp-862775,73.12420003820094,44.0
712,mp-996990,28.0,44.0
1478,mp-1797,98.65722742777159,44.0
1918,mp-971669,60.37335437730209,44.0
1905,mp-4595,131.46690473230638,44.0
1318,mp-20944,53.30236719801297,44.0
1583,mp-27719,34.58249253303357,44.0
511,mp-9025,58.60623195333624,44.0
297,mvc-6921,96.50118090096984,44.0
1413,mvc-4274,34.5,44.0
1164,mp-13090,27.127838364992837,44.0
2292,mp-1025222,51.79981587105285,44.0
174,mp-1025280,39.439220523461906,44.0
1195,mp-20426,68.08510975280933,44.0
798,mp-974584,36.20801301191619,44.0
388,mp-1025353,58.79969660352818,44.0
811,mp-998970,59.80613891335007,44.0
467,mp-2283,53.945051437918465,44.0
229,mp-644264,35.925820994113984,44.0
2153,mp-570199,77.7870928593759,44.0
2384,mp-1008806,134.46915444051177,44.0
391,mp-951,59.52931959605319,44.0
1978,mp-9983,13.75,44.0
279,mp-8583,43.0181954853709,44.0
1881,mp-21484,25.4639816284492,44.0
1621,mp-20384,43.548587120910966,44.0
1620,mp-12072,26.23421548873073,45.0
520,mp-11309,53.603512252464064,45.0
1638,mp-997085,34.0,45.0
1714,mp-975427,24.819229086349953,45.0
1709,mp-24658,42.0265175743217,45.0
447,mp-28339,36.71602551693932,45.0
1694,mp-570452,49.65910275827977,45.0
313,mp-1423,43.604857427076034,45.0
1614,mp-971662,53.75,45.0
1565,mp-21200,44.270847236900174,45.0
2445,mp-2348,48.38376572897271,45.0
24,mp-32548,34.5,45.0
43,mp-22514,38.98212031318038,45.0
1267,mp-4395,38.55771516115921,45.0
1344,mp-1424,40.1595266254189,45.0
768,mp-4813,62.011670488679215,45.0
1153,mp-4842,22.0,45.0
821,mp-7170,31.703814429868608,45.0
2429,mp-982385,36.657697423374586,45.0
2217,mp-7247,33.8207197569015,45.0
2189,mp-11351,37.98626202187003,45.0
1303,mp-8818,58.88078625192605,45.0
2134,mp-11291,12.0,45.0
396,mp-1025053,43.18826877701906,46.0
20,mvc-4299,54.60540081028329,46.0
2463,mp-2341,34.0,46.0
2318,mvc-15474,34.82617348472409,46.0
1436,mp-8880,25.5,46.0
2055,mp-600124,6.0,46.0
1320,mp-19356,90.2973035520748,46.0
552,mp-976265,45.191388127756156,46.0
1404,mp-865342,43.0,46.0
89,mp-8654,57.89065489405305,46.0
2154,mp-862431,43.37757290106786,46.0
852,mp-7350,33.91972817693506,46.0
985,mp-19412,26.35729579532062,46.0
913,mp-976838,57.0,46.0
1804,mp-1018664,90.0,46.0
1642,mp-9721,39.23988094912342,46.0
1243,mp-1025155,47.88464076468178,46.0
2341,mp-755769,68.5,46.0
2419,mp-3642,46.0,46.0
1104,mvc-7786,56.65893791266957,46.0
318,mp-33588,23.92039785774047,46.0
1252,mp-1029257,63.45962475446659,47.0
574,mp-866222,33.06671873608957,47.0
1828,mp-776150,46.01423901768777,47.0
991,mp-5239,57.803453162445955,47.0
1359,mp-756361,75.0,47.0
2099,mp-1019,38.09574859775169,47.0
230,mp-9964,79.95067934931356,47.0
673,mp-36526,38.563271405038435,47.0
920,mp-1025193,48.98122263876088,47.0
138,mp-18759,46.225032477860466,47.0
1783,mp-977110,18.549393300188008,47.0
7,mp-972985,38.07407797016547,47.0
398,mp-2851,39.50397692122008,47.0
185,mp-31457,48.480029147684526,47.0
1331,mp-22511,39.083816541411295,47.0
1317,mp-1018097,45.771907440996316,47.0
466,mp-1019551,17.770533911167718,47.0
735,mp-985806,50.0,47.0
1147,mp-20086,54.96300979088832,48.0
319,mp-772099,39.1853501166047,48.0
1589,mp-557713,75.85165907661654,48.0
2431,mp-23729,20.78322622712301,48.0
2182,mp-510417,93.75,48.0
208,mp-11567,36.31722715124317,48.0
1951,mp-30599,58.0,48.0
2301,mp-7424,47.17262813903862,48.0
1399,mp-22786,39.112868405161905,48.0
899,mp-975640,26.73826043227263,48.0
1265,mp-1008568,362.1652530843991,48.0
1288,mp-19017,38.11712935921093,48.0
1227,mp-16326,47.73665108304641,48.0
8,mp-1009129,65.75,48.0
1091,mp-16327,46.0772700539755,48.0
1671,mp-974063,47.563280002101365,48.0
708,mp-862360,59.377306668554354,48.0
257,mp-862376,46.25676787587365,48.0
1492,mp-16340,46.30150877738095,48.0
707,mp-754344,51.0,48.0
52,mp-31467,39.111799084629844,49.0
638,mp-556548,171.42004913662785,49.0
1012,mp-625150,53.0,49.0
1340,mp-601,43.2941504070974,49.0
760,mp-972877,42.49661136054393,49.0
1613,mp-2237,23.5,49.0
403,mp-866022,52.88178862611096,49.0
715,mp-11873,43.127025141769074,49.0
555,mp-1526,40.35834613422925,49.0
1670,mp-541365,35.212611689683094,49.0
2145,mp-2560,41.71344292637247,49.0
400,mp-7223,45.0,49.0
1498,mp-21415,48.30732696798928,49.0
286,mp-1029782,43.76596029592681,49.0
1962,mp-30570,86.04603348007765,49.0
314,mp-30594,48.77151652688025,49.0
194,mp-976872,37.0,49.0
32,mp-567750,72.48100096656273,49.0
733,mp-9125,69.59739879827038,49.0
2007,mp-753693,52.372687479814566,49.0
2125,mp-760403,32.42496928830553,49.0
1235,mp-983565,50.00011899519786,49.0
2037,mp-11444,47.496746801936645,49.0
2399,mp-126,83.95954478667393,49.0
1873,mp-4481,58.25,49.0
1165,mp-5042,53.0,49.0
1684,mp-15964,53.58931404954566,49.0
978,mp-841,50.941359011901376,50.0
1021,mp-567982,57.35364563155232,50.0
997,mp-357,51.279901571208384,50.0
1059,mp-20489,76.41333001398273,50.0
2297,mp-21007,41.337301705717366,50.0
959,mp-1029408,84.33465909263892,50.0
1790,mp-19317,67.72373851765585,50.0
1150,mp-867317,51.15307897032049,50.0
1073,mp-20627,43.88177673701788,50.0
1023,mp-865870,51.32486357758622,50.0
1002,mp-8037,67.0404647172244,50.0
2231,mp-635966,89.0,50.0
1114,mp-2463,62.11174243071661,50.0
1555,mp-3519,71.17697097506421,50.0
1654,mp-810,35.80918908305828,50.0
1077,mp-1956,44.41324179339454,50.0
1683,mp-623134,41.0260608931354,51.0
2421,mp-11807,39.60433357379152,51.0
1644,mp-1667,70.5616725070534,51.0
341,mp-16733,68.02725750515364,51.0
1890,mp-8670,47.77921734463247,51.0
1880,mp-13071,65.83846034387264,51.0
451,mp-971739,62.93107437078882,51.0
1273,mp-1016848,72.79554047599137,51.0
1891,mp-1007730,81.5,51.0
1,mp-3679,64.09944515777867,51.0
1704,mp-14142,24.0,51.0
1255,mp-12546,54.841965785661486,51.0
1052,mp-1158,56.82422234515908,51.0
1419,mp-867771,89.90788627543517,51.0
1527,mp-714969,89.0,51.0
1531,mp-21425,38.90195136113765,51.0
2454,mp-5971,65.04960238419656,51.0
595,mp-238,63.30702098825201,51.0
1496,mp-13092,49.03895811004246,51.0
2243,mp-999054,41.571524074691574,51.0
2050,mp-2823,49.55413269389636,51.0
2389,mp-12008,45.356417932430745,51.0
1488,mp-5012,43.686178956850156,51.0
1461,mp-1476,39.22362698699219,51.0
96,mp-1138,21.706309595357585,51.0
1365,mp-7478,46.254238760353864,51.0
738,mp-972828,51.15307897032049,51.0
1342,mp-1016833,55.86269908150841,51.0
1107,mp-20777,38.07868090354448,52.0
1551,mp-11193,25.121075737309408,52.0
782,mp-21069,81.45269839942532,52.0
1216,mp-569310,57.422405186701056,52.0
1085,mp-505019,42.491018815910465,52.0
857,mp-2640,76.87143339599862,52.0
1201,mp-11667,31.510834951506826,52.0
975,mp-567723,49.77601068678089,52.0
739,mp-2490,51.0,52.0
1047,mp-754883,52.260072702559725,52.0
1466,mp-11413,47.0,52.0
1053,mp-567574,40.81564688200425,52.0
812,mp-2627,44.408524959134844,52.0
293,mp-998974,71.52570910330758,52.0
558,mp-20887,49.50235571720492,52.0
117,mp-981385,46.97632170499,52.0
891,mp-568789,52.0,52.0
771,mp-569196,59.49976213415266,52.0
721,mp-30886,48.31801232808115,52.0
1197,mp-18962,43.009254279656695,53.0
2393,mp-15837,53.642022163093706,53.0
608,mp-971683,232.75,53.0
413,mp-9967,44.09518618292935,53.0
1122,mp-24192,42.0507181505838,53.0
1180,mp-18922,52.521801414109156,53.0
2420,mp-766217,53.92098967173129,53.0
1174,mp-20883,59.0,53.0
529,mp-867568,35.81997673071119,53.0
1435,mp-971694,84.54112442135079,53.0
831,mp-11737,51.12247380802102,53.0
1820,mp-8275,112.5,53.0
568,mp-295,39.76079482917027,53.0
405,mp-22469,62.0,53.0
1334,mp-22159,57.801979937923505,53.0
247,mp-4822,53.37463094195526,53.0
1746,mp-976426,16.763892610131933,53.0
94,mp-10697,49.77531708346512,53.0
716,mp-557569,27.631451692272357,53.0
1192,mp-754671,68.8638844931782,53.0
1173,mp-28995,47.32741123680454,53.0
2195,mp-1018828,48.11019341175289,54.0
1121,mp-1025322,34.14927975946401,54.0
462,mp-1025105,60.77988343495325,54.0
450,mp-13200,43.76796413515376,54.0
2072,mp-16342,54.951429397742,54.0
485,mp-866186,40.33557223891378,54.0
648,mp-22719,45.836149292962865,54.0
1143,mp-542640,58.0570437760401,54.0
1502,mp-931,66.52952301514895,54.0
1211,mp-317,51.64995034464727,54.0
1353,mp-631424,28.515383007898613,54.0
625,mp-643002,53.38934051475176,54.0
1825,mp-15694,47.56858702005494,54.0
1409,mp-4954,53.448096182279166,54.0
50,mp-2619,50.15270750009469,54.0
2398,mp-12006,48.45815049024355,54.0
1261,mp-642659,52.0,54.0
211,mp-4206,36.438444982085045,54.0
108,mp-29736,38.7606706656331,54.0
270,mp-1017509,55.00626928824974,55.0
1931,mp-22389,34.0,55.0
1099,mp-567695,39.0,55.0
736,mp-20862,66.0,55.0
1050,mp-1471,48.68950750285042,55.0
1098,mp-27888,69.1621106153733,55.0
1124,mp-5908,23.75,55.0
1705,mp-636334,47.39713637809702,55.0
657,mp-569385,56.42579655041644,55.0
1817,mp-230,52.0,55.0
492,mp-1914,44.924291171141356,55.0
2241,mp-864968,62.4553955973961,55.0
1465,mp-865747,52.83139740738244,55.0
2126,mp-11454,47.35869425571638,55.0
241,mp-550820,32.39051814976886,55.0
56,mp-974565,127.41442891844594,55.0
1060,mp-20674,41.377805401377934,55.0
1713,mp-755328,40.752666151418225,55.0
2177,mp-34139,76.21754136511136,55.0
1925,mp-1584,46.273538271273544,55.0
611,mp-1025220,54.312093839828044,55.0
1020,mp-864902,61.29498831797118,56.0
2104,mp-18198,36.39903949916603,56.0
1030,mp-18802,60.259681554778716,56.0
1967,mp-862832,58.32273148394434,56.0
1193,mp-1008554,100.0,56.0
1333,mp-776165,23.947194846822942,56.0
461,mp-3433,48.79084853707909,56.0
542,mp-2472,40.193353608828524,56.0
1086,mp-11073,56.28631086961467,56.0
2183,mp-1014230,43.00241058495389,56.0
375,mp-8335,31.18385473259474,56.0
482,mp-903,53.0,56.0
85,mp-998965,98.55138653428308,56.0
334,mp-4510,54.057656856328364,56.0
1863,mp-753671,54.5,56.0
1623,mp-1013704,18.60249792262092,56.0
1175,mp-1296,58.85411652302544,56.0
76,mp-685148,65.0,56.0
1730,mp-5489,74.0,57.0
2457,mp-862367,60.2317398514478,57.0
893,mp-1025552,61.54754161430147,57.0
1777,mp-4611,25.186115602279905,57.0
481,mp-16529,73.77016130254466,57.0
1536,mp-13094,57.81678405455042,57.0
629,mp-27505,57.04065587917223,57.0
2230,mp-1025126,26.28620121404035,57.0
2438,mp-976106,43.569870064029814,57.0
689,mp-861991,65.89409037725233,57.0
682,mp-22692,11.5,57.0
1269,mp-864654,61.94181487701871,57.0
2452,mp-19807,54.13485900237774,57.0
1337,mp-1017441,64.47713385886401,57.0
1356,mp-21493,66.26950383536726,57.0
2453,mp-865195,49.85804549680019,57.0
68,mp-570923,59.898762401007005,57.0
2378,mp-573119,72.25441487154856,57.0
929,mp-2573,47.39275369847577,57.0
1523,mp-19295,82.50000000000001,57.0
813,mp-3299,47.72763619258221,57.0
799,mp-688785,109.0,57.0
81,mp-20841,51.977768312927616,57.0
1634,mp-550,82.70597826000392,57.0
2340,mp-753156,73.30980900839876,57.0
1594,mp-752415,53.0,57.0
523,mp-22662,52.5084171904284,57.0
896,mp-5175,37.76872693743897,57.0
1619,mp-16481,35.151350931195786,58.0
271,mp-1025238,61.53118094990903,58.0
1568,mp-1009835,148.0,58.0
2320,mp-1029903,65.45280026733539,58.0
2276,mp-1016840,23.620316375460803,58.0
1425,mp-4158,11.0,58.0
2271,mp-5370,71.33843986613495,58.0
1038,mp-865174,60.06101389215954,58.0
2190,mp-680677,50.82650676121038,58.0
1529,mp-569671,58.0,58.0
2363,mp-16261,49.91122785720343,58.0
266,mp-10528,48.59293539308629,58.0
408,mp-866012,56.53109400284463,58.0
1866,mp-389,46.69521094811923,58.0
667,mp-865403,56.21992649275107,58.0
1166,mp-976893,36.66666666666666,59.0
1651,mp-21850,102.59004149148858,59.0
1215,mp-1025364,59.525759738060685,59.0
841,mp-1025306,65.10182621199687,59.0
2313,mp-21272,53.39854568248308,59.0
1120,mp-1006880,110.11184389851604,59.0
1335,mp-30181,63.170839371677936,59.0
1159,mvc-15935,30.0,59.0
1522,mp-842,50.62274428168005,59.0
1581,mp-1018690,59.0,59.0
1034,mp-35208,52.91259345304503,59.0
263,mp-11684,41.0,59.0
402,mp-30593,41.66708687795818,59.0
1049,mp-21157,55.17819508777021,59.0
868,mp-569794,82.0,59.0
1439,mp-11318,54.96203114708768,59.0
1394,mp-862312,36.09068759863546,59.0
973,mp-10054,65.0,59.0
2051,mp-19923,57.66006447739935,59.0
1734,mp-10125,55.21342270610263,59.0
1152,mp-20007,60.0,60.0
315,mp-977123,56.810557234089266,60.0
2181,mp-984628,42.25161748109709,60.0
814,mp-546,54.16958332868785,60.0
1071,mp-16517,54.603380659051076,60.0
988,mp-30875,623.0,60.0
1715,mp-2014,57.886756586909286,60.0
2107,mp-977585,47.216969890236605,60.0
116,mp-754363,52.463980400066326,60.0
1979,mp-603930,98.25,60.0
2395,mp-3469,37.0,60.0
1462,mp-1018783,33.62992413842216,60.0
40,mp-10440,71.18075929244313,60.0
491,mp-14793,31.916810473878854,60.0
779,mp-1388,46.366078754950465,60.0
1750,mp-755450,58.91651276675845,60.0
2138,mp-3348,48.299949100833174,61.0
1941,mp-8123,65.32681695897769,61.0
2287,mp-8311,65.79707142455999,61.0
383,mp-1234,70.86915097177481,61.0
2054,mp-12927,53.247608133389825,61.0
2071,mp-982667,52.484015575055636,61.0
2171,mp-979265,69.13899144642055,61.0
59,mp-865998,90.13632633956392,61.0
2010,mp-8122,64.14637585664673,61.0
372,mp-22079,63.77791507520736,61.0
749,mp-149,53.75,61.0
1097,mp-30865,53.072879639264094,61.0
926,mp-571651,52.0,61.0
1768,mp-971744,56.756371165379385,61.0
1459,mp-867881,86.66873648042225,61.0
622,mp-862365,47.37345912851928,61.0
1605,mp-1016819,51.92441623402214,61.0
1130,mp-1208,60.69132976435712,61.0
5,mp-1780,56.15775321174893,61.0
2379,mp-4628,68.59913722811875,61.0
972,mp-978862,39.21790621196904,61.0
1793,mvc-15643,93.75,61.0
1624,mp-865792,95.00798321431678,61.0
1548,mp-972228,31.599377151808238,61.0
1631,mp-2752,63.40343144133225,62.0
23,mp-567589,43.5,62.0
2087,mp-3088,66.45092928466244,62.0
1400,mp-2370,63.24588718217805,62.0
1339,mp-1009720,84.0,62.0
1945,mp-1016277,20.283466975560643,62.0
1716,mp-2652,62.0,62.0
465,mp-567636,58.40129955305817,62.0
729,mp-19340,93.0,62.0
80,mp-1025236,58.259048228895686,62.0
112,mp-867850,90.22136181288073,62.0
637,mp-999396,76.77997659849053,62.0
2053,mp-1099,58.49236327247369,62.0
455,mp-568319,64.30324587542829,62.0
2291,mp-468,77.0,62.0
1330,mp-977547,69.796950690992,62.0
2165,mp-22206,72.86300909557447,62.0
2201,mp-5170,74.52286602621656,62.0
1266,mp-971864,49.940870588013226,62.0
628,mp-858,61.726858869454574,62.0
740,mp-961661,71.07245118700098,62.0
1773,mp-996996,51.25294603399351,62.0
775,mp-1017446,51.43480631356154,62.0
691,mvc-13995,60.0,63.0
522,mp-17856,62.79812333143432,63.0
1706,mp-972069,41.5,63.0
2387,mp-30353,62.811031794200474,63.0
2052,mp-10901,38.42088969186359,63.0
84,mp-995,49.51662962755098,63.0
1172,mp-7186,62.485645711809795,63.0
2370,mp-5836,71.98137526004116,63.0
2257,mp-774155,54.997388732783755,63.0
1573,mp-19102,76.16676859111145,63.0
1772,mp-982666,56.103056559823465,63.0
1740,mp-10608,61.53382819333965,63.0
2368,mp-10877,50.61427547508008,63.0
2133,mp-601285,21.0,63.0
604,mp-551675,56.84112136341749,63.0
1659,mp-811,62.20513035579667,63.0
976,mp-22546,45.712469659865256,63.0
966,mp-13504,67.41891711242161,64.0
1899,mp-568014,67.12702644215513,64.0
201,mp-2379,96.24583622779942,64.0
213,mp-862361,62.161812789973325,64.0
610,mp-1567,68.02278118553497,64.0
1127,mp-632311,74.27278928762289,64.0
928,mp-30683,72.71937375319945,64.0
1908,mp-1008922,28.0,64.0
2014,mp-12004,63.647142554751746,64.0
1921,mp-542777,61.635452760911846,64.0
665,mp-4634,63.693208505891924,64.0
170,mp-754213,55.803108999921285,64.0
166,mp-20757,77.50684423116614,64.0
1808,mp-168,53.75,64.0
727,mp-865857,57.563644935822275,64.0
1017,mp-770649,52.36395369888368,64.0
2232,mp-3689,77.9547609728183,64.0
22,mp-1513,39.844482457468686,64.0
1510,mp-8830,45.040018196732255,65.0
1275,mp-997031,37.12877008204207,65.0
1754,mp-9756,45.3775014134332,65.0
2141,mp-15986,55.20135052392196,65.0
2298,mp-864890,64.73573989636448,65.0
2273,mp-11178,37.616274747122,65.0
2148,mp-865165,92.23777581795906,65.0
1007,mp-568992,277.0,65.0
674,mp-571163,60.11329591948903,65.0
2361,mp-19005,49.52105880802547,65.0
92,mp-2229,30.66666666666667,65.0
1246,mp-571506,53.00583077477127,65.0
109,mp-10192,74.38755121905614,65.0
1785,mp-12669,61.36545146769594,65.0
832,mp-1018057,97.88957048454834,65.0
357,mp-1029469,63.89384621185337,65.0
590,mp-10133,53.51443162678481,66.0
1041,mp-646507,62.37497015331297,66.0
243,mp-865163,80.26880867694696,66.0
2062,mp-1018714,54.96387185861993,66.0
426,mp-505297,54.44426383801924,66.0
1381,mp-5137,54.80071945317928,66.0
539,mp-755895,42.198945889790565,66.0
148,mp-972396,79.16562282397356,66.0
1061,mp-636368,60.166655297151316,66.0
276,mvc-11693,75.6859685767861,66.0
2146,mp-754696,70.04026931108008,66.0
934,mp-29463,60.369949559677366,66.0
1959,mp-37214,40.29348508973533,66.0
869,mp-1002117,146.0,66.0
2299,mp-569624,68.0,66.0
45,mp-24082,74.27278928762289,66.0
1534,mp-998897,29.0,67.0
2155,mp-862610,60.65738344558305,67.0
1929,mp-29135,55.21832836350824,67.0
1876,mp-865249,70.0370165760287,67.0
1639,mp-7288,73.30204817446037,67.0
145,mp-1023125,37.12877008204207,67.0
2434,mp-19326,54.33333333333334,67.0
2188,mp-16259,52.50181047081964,67.0
137,mp-11919,60.98241676760729,67.0
1547,mp-8804,57.91636964131775,67.0
453,mp-867156,81.92862021680591,67.0
1447,mp-1187,53.914278066735505,67.0
1590,mp-867917,50.36802485150857,67.0
1593,mvc-14411,65.0,67.0
2305,mp-1017466,75.78348702896858,67.0
419,mp-1018062,50.387035847083304,67.0
790,mp-28896,72.23231966528759,68.0
670,mp-4908,62.20141844180705,68.0
2011,mp-1016881,47.11983431009798,68.0
87,mp-1008872,63.85987524590319,68.0
2462,mp-16287,67.06559737607559,68.0
1284,mp-1025266,83.78159762321688,68.0
14,mp-11583,86.80240481139812,68.0
1686,mp-12480,49.14374160000002,68.0
1080,mp-2812,52.617780546664804,68.0
1674,mp-3415,67.8850767831166,68.0
2204,mp-2354,41.71344292637247,68.0
480,mp-4784,54.95435553543042,68.0
2278,mp-1016904,24.610962210024137,68.0
2033,mp-12100,75.30379196281517,68.0
1723,mp-19147,39.57536200624223,68.0
236,mp-768479,62.0,69.0
1350,mp-22565,58.52261300021412,69.0
1532,mp-7991,226.25,69.0
325,mp-20237,47.479133025509704,69.0
886,mp-998973,55.40110738647069,69.0
1653,mp-866650,93.81701236401808,69.0
1948,mp-1025323,76.52180921269962,69.0
354,mp-613523,86.0,69.0
981,mp-11833,56.673178961981286,69.0
824,mp-23137,15.815367396568842,69.0
328,mp-5983,60.35075796465318,69.0
1731,mp-10139,47.685281959526435,69.0
835,mp-1002572,67.0,69.0
640,mp-1025304,70.40525238707994,69.0
1887,mp-961652,58.86267046304759,69.0
2312,mp-30507,77.01679119043308,70.0
2303,mp-485,83.05228042239072,70.0
2121,mp-696,64.37212915572138,70.0
1717,mp-862335,64.93943808970867,70.0
2172,mp-975044,71.4543209284868,70.0
1815,mp-4321,98.25,70.0
1176,mp-10312,78.0,70.0
2101,mp-865172,60.170061395147854,70.0
2233,mp-862364,53.064691013213434,70.0
362,mp-37620,67.0,70.0
404,mp-1016876,79.71171743000639,70.0
242,mp-20552,90.1878991062013,70.0
436,mp-5176,72.33481675077665,70.0
2083,mp-977138,55.077628758323726,71.0
1336,mp-11387,72.72803548153216,71.0
202,mp-752953,33.0,71.0
458,mp-22300,79.5423046541492,71.0
1070,mp-973443,81.9757829508561,71.0
1561,mp-8758,79.25863037612392,71.0
1950,mp-2121,64.0,71.0
1885,mp-865050,70.2214375717836,71.0
97,mp-776651,162.52693281057017,71.0
980,mp-5723,48.51990231336433,71.0
240,mp-6223,71.58375149292897,71.0
2296,mp-2403,66.1021458365298,71.0
1935,mp-13683,82.70054253000382,71.0
38,mp-12061,75.22701845029266,71.0
2085,mp-865878,79.54554979776174,72.0
2285,mp-1487,64.73572819072977,72.0
1431,mp-18816,67.71685501112489,72.0
381,mp-8208,66.05126560092482,72.0
2310,mp-7589,74.6975033434208,72.0
561,mp-8499,73.49102995026625,72.0
2293,mp-11573,102.84963777887012,72.0
2163,mp-20194,90.0,72.0
304,mp-983564,62.803757593939885,72.0
724,mp-753890,84.75376993031847,72.0
1760,mp-861672,84.76450219072922,72.0
159,mp-1247,65.03361008840531,72.0
1549,mp-753197,89.710284871902,72.0
1896,mp-567841,101.44563917003258,72.0
1681,mp-768342,103.99826164078355,72.0
1938,mp-6939,62.62128485644258,72.0
1580,mp-867901,74.53312431718767,73.0
1379,mp-867842,81.76641668053432,73.0
386,mp-30682,71.82210994441944,73.0
2167,mp-27148,65.83802693121392,73.0
1626,mp-865228,44.207069848619916,73.0
363,mp-15605,71.92879526122238,73.0
1244,mp-2302,59.69833430850325,73.0
1759,mp-3591,76.50769953670553,73.0
1480,mp-2070,101.390215405514,73.0
1481,mp-984711,80.86983520553134,73.0
2282,mp-11562,70.96977312997808,73.0
641,mp-865538,68.58419954507983,73.0
2035,mp-2033,50.00703998083541,73.0
474,mp-5795,54.4833286756964,73.0
573,mp-32662,93.75,73.0
2422,mp-643945,37.091539347137214,74.0
1094,mp-20492,99.03090011445008,74.0
1115,mp-2018,75.67544629127212,74.0
587,mp-16488,65.72186808671135,74.0
1450,mp-6754,69.37127449473573,74.0
905,mp-7964,103.0,74.0
1970,mp-865248,72.35416105752192,74.0
162,mp-862863,44.53752196759281,74.0
1996,mp-4105,73.09916146630276,74.0
2315,mp-15779,59.397217019870595,74.0
1507,mp-11696,88.6320444543045,74.0
289,mp-10676,64.05930753778415,74.0
460,mp-1705,55.72282883488675,75.0
1664,mp-972238,69.85715506926695,75.0
499,mp-2301,95.0300338686076,75.0
953,mp-7559,69.68793891668625,75.0
1324,mp-790,64.49344709958821,75.0
1637,mp-568636,73.5,75.0
1493,mp-24149,47.613053416060026,75.0
599,mp-604884,226.25,75.0
1987,mp-2877,67.80305126669214,75.0
683,mp-861663,67.67345738247933,75.0
974,mp-22490,61.172221112227746,75.0
33,mp-15178,68.53095716708158,75.0
1912,mp-20395,58.872307039579255,76.0
1800,mp-553875,86.80240481139812,76.0
999,mp-8002,53.05012493527834,76.0
872,mp-7524,13.25,76.0
1755,mp-873,71.19347265090583,76.0
244,mp-10257,60.66666666666666,76.0
2143,mp-11565,67.0801873536805,76.0
13,mp-1017515,69.21138235906136,76.0
1964,mp-981384,94.75932927014757,76.0
536,mp-1150,89.87041438230342,76.0
1939,mp-999192,82.0,76.0
2407,mp-31081,78.61796151225244,76.0
2176,mp-754375,66.57428653730547,76.0
2168,mp-3196,72.23407445037934,76.0
915,mp-1008826,59.5,76.0
1398,mp-10896,79.22084271888912,76.0
1508,mp-1913,70.33113146416325,77.0
789,mp-4438,86.0,77.0
681,mp-890,57.684497558854005,77.0
1349,mp-3098,80.0,77.0
1449,mp-684709,106.68086585773442,77.0
2314,mp-568505,35.19549680233856,77.0
656,mp-557762,94.5,77.0
198,mp-30849,105.72808056433875,78.0
1907,mp-865255,60.743562680588106,78.0
2365,mp-973920,69.87496307734061,78.0
659,mp-866087,70.42932106459907,78.0
1315,mp-984717,161.7294290557284,78.0
1930,mvc-5816,25.0,78.0
141,mp-20730,64.3243416423411,78.0
259,mp-11734,68.6749447095846,78.0
1263,mp-4200,88.13697265217415,78.0
77,mp-990448,118.5,78.0
583,mp-865250,88.40560617619566,78.0
183,mp-31208,43.747828872512514,78.0
865,mp-30177,85.8207230184413,78.0
2149,mp-570673,76.52061525103382,78.0
825,mp-21340,42.23528062931785,79.0
1066,mp-972957,79.22750535510119,79.0
2212,mp-216,80.0,79.0
1074,mp-12101,87.34721294723833,79.0
1217,mp-864930,86.6629041733949,79.0
1233,mp-5597,58.12736476438842,79.0
613,mp-1029404,90.54963353305864,79.0
1692,mp-973068,35.54470703074018,79.0
1572,mp-5881,75.0,79.0
1834,mp-867187,83.3027219117809,79.0
918,mp-4364,68.30069873385078,79.0
75,mp-755342,65.42317473006771,79.0
1848,mp-21171,40.05034429391682,80.0
1199,mp-1868,72.0,80.0
723,mp-5739,81.63708436581867,80.0
1096,mp-849388,51.95783006988718,80.0
181,mp-4013,77.64002853039436,80.0
1995,mp-865469,95.58188709107708,80.0
1769,mp-2203,106.40372058273627,80.0
983,mp-2596,13.0,80.0
1136,mp-754040,82.46100924786651,80.0
2102,mp-865160,79.81127113664219,80.0
2017,mp-3210,57.302310658761634,80.0
1857,mp-8895,61.343198851815536,81.0
1766,mp-1235,78.0,81.0
